id,Response
381203,0.000444623258732222
381204,0.0005135417806873839
381205,0.0822268247793218
381206,0.2536260411742957
381207,0.0004155191587378692
381208,0.0004126313408290298
381209,0.0016410046450124273
381210,0.00042463486814740695
381211,0.243838733334964
381212,0.285875236983819
381213,0.29953847452776927
381214,0.32238371763421025
381215,0.3066843121902719
381216,0.25499746488480507
381217,0.09759370259964908
381218,0.28808667932001586
381219,0.002390088051822516
381220,0.002148858668594861
381221,0.20003174129678444
381222,0.0006491336160338081
381223,0.000407666978195411
381224,0.0003612090139722155
381225,0.0016798093635410725
381226,0.2510914296024949
381227,0.08877654931504336
381228,0.034608166000924555
381229,0.31298133480987117
381230,0.0004187588551403208
381231,0.0013847650535867945
381232,0.08214615160131007
381233,0.00047113206413486905
381234,0.27604388425432047
381235,0.24664575665627225
381236,0.00048225608738615053
381237,0.00041483628925087995
381238,0.000414118335707712
381239,0.33150418212127397
381240,0.06348059657682607
381241,0.0010426156964482257
381242,0.015978850399041098
381243,0.00041330082734109187
381244,0.22439617217497987
381245,0.0006604097852079352
381246,0.0007081995444255141
381247,0.19004768302764113
381248,0.10744369449306532
381249,0.3082890993035712
381250,0.22342330214555783
381251,0.002316199397510683
381252,0.12428024452834979
381253,0.05201381631840336
381254,0.31575481285735435
381255,0.13199974834839237
381256,0.31441339289242837
381257,0.22380634609867892
381258,0.0006712440265821011
381259,0.001964994908106813
381260,0.3691931454449989
381261,0.03501625554418337
381262,0.31287646012112397
381263,0.02596125325511193
381264,0.32090673447413254
381265,0.0005060023796478213
381266,0.2379499362158388
381267,0.001553808906023592
381268,0.0005780538261715209
381269,0.30271939218792177
381270,0.2364005127264242
381271,0.315769461780304
381272,0.10350212050483601
381273,0.05115428350946731
381274,0.3131808308226346
381275,0.29005478869192874
381276,0.19950646325273994
381277,0.12195606028646791
381278,0.08872928595564787
381279,0.001175518430151703
381280,0.3022194444187694
381281,0.0005406203924413603
381282,0.038145801276463956
381283,0.0008789074612848655
381284,0.05921722784609487
381285,0.23193584939950898
381286,0.3159501317406062
381287,0.3060429290301526
381288,0.00039045698185463825
381289,0.0008091243824186836
381290,0.07897609306147647
381291,0.3095544546538557
381292,0.1873642538687011
381293,0.0028734657542832847
381294,0.0023335375904881845
381295,0.2237019220411664
381296,0.002683421105714803
381297,0.0003843858609489153
381298,0.2926752999139704
381299,0.18516536556381047
381300,0.00043387416563960175
381301,0.04411515045833129
381302,0.0005848779167637934
381303,0.25494618964545757
381304,0.0003808509146233392
381305,0.0005478025101877895
381306,0.30661212057101755
381307,0.11337735734580959
381308,0.36054116692186167
381309,0.0003960340059772847
381310,0.0016265508896149425
381311,0.001454138924973446
381312,0.002446976638184926
381313,0.12709259129408393
381314,0.12120162151217061
381315,0.32240676088233344
381316,0.3043313796001997
381317,0.30190552606457605
381318,0.002221834606793421
381319,0.0006124016352798972
381320,0.26958126324739784
381321,0.32434025504716213
381322,0.2922319061326928
381323,0.0005848687581966677
381324,0.0005132456725042377
381325,0.0009176695666764541
381326,0.30930284946210185
381327,0.27647070290129766
381328,0.001976399350428346
381329,0.12649066754682728
381330,0.3036450329954855
381331,0.00048822650562476105
381332,0.205052307502867
381333,0.3050712348138003
381334,0.002051854401347418
381335,0.03306876873847103
381336,0.02654152801122947
381337,0.0013704815558770345
381338,0.31267886443373005
381339,0.028982853714344822
381340,0.2881951775222978
381341,0.11690398647965877
381342,0.0003961715819758911
381343,0.0016041181211940013
381344,0.08048705661200546
381345,0.0105558150903044
381346,0.0004399654150346974
381347,0.00041481509380498
381348,0.002184442348458438
381349,0.18947537959533414
381350,0.1972455813235528
381351,0.361488167482821
381352,0.0004434449123301146
381353,0.0020491134691163625
381354,0.10481160208878722
381355,0.0006359065747383682
381356,0.18126663224802733
381357,0.0004660498991900636
381358,0.21487138839224448
381359,0.0004592651949192353
381360,0.29796114892442493
381361,0.25835144459848347
381362,0.3008675237923859
381363,0.0005604717321181102
381364,0.0005033371886992154
381365,0.002497689569794103
381366,0.3199485988011721
381367,0.30464244862177275
381368,0.0005666844942276108
381369,0.18772303768776935
381370,0.038607560229136376
381371,0.30639066263198933
381372,0.02733628034695482
381373,0.10475463348259295
381374,0.00043361880236155825
381375,0.258757910877882
381376,0.0021471425923009525
381377,0.001208987571628144
381378,0.2483283449933902
381379,0.0004029161984836323
381380,0.0006211310317516122
381381,0.0026586845952747133
381382,0.03107526499411561
381383,0.001015766096371298
381384,0.30705539174223906
381385,0.3215747009267264
381386,0.10700440628013963
381387,0.00038155732423815524
381388,0.00041184558596905955
381389,0.06043878116152375
381390,0.2908253625493727
381391,0.04757242676745881
381392,0.29267483356953483
381393,0.09619986205702855
381394,0.17973442572846277
381395,0.3012249820229593
381396,0.0005725313816287308
381397,0.03884387210691722
381398,0.00033968496079762384
381399,0.0005816006224317639
381400,0.010386064165839166
381401,0.056360279200240185
381402,0.0004237211735337688
381403,0.2452026086644498
381404,0.26200028278799065
381405,0.03177657696158706
381406,0.0004432355835227362
381407,0.1707603180832985
381408,0.26657638163933084
381409,0.006669255477046695
381410,0.00035944632825461986
381411,0.061311363754069294
381412,0.03200317670672556
381413,0.09755683913911052
381414,0.3040566986322769
381415,0.0021611862081486397
381416,0.0020499732156525215
381417,0.2631174262629687
381418,0.31085061314404155
381419,0.019245578557938414
381420,0.3223754607775158
381421,0.002221836721693205
381422,0.3104850070978642
381423,0.033483087891619905
381424,0.12327751067113486
381425,0.0010783357272698662
381426,0.0005970557891147125
381427,0.0005652790319383183
381428,0.04644729414783541
381429,0.0004952778298706949
381430,0.00048564284690678444
381431,0.02104119328707178
381432,0.11699553681791815
381433,0.0018406561266951361
381434,0.0006405948195932112
381435,0.0024352085130621335
381436,0.3551757141296058
381437,0.3162647180884376
381438,0.36151954474097553
381439,0.3053081010433795
381440,0.07221762125440559
381441,0.0004677688621693789
381442,0.06112852642356819
381443,0.3223439961337808
381444,0.2888152065929929
381445,0.0003850904768599191
381446,0.3105645272648381
381447,0.002924748560866322
381448,0.3715115499598375
381449,0.0020785916668133245
381450,0.3129068237355045
381451,0.1257756352013325
381452,0.2760337711518141
381453,0.0015568827405766671
381454,0.0007653511420379485
381455,0.09344033893205436
381456,0.3545871792782803
381457,0.0005987611013811273
381458,0.0018188442941503278
381459,0.23839946086089286
381460,0.0006990624076992523
381461,0.16324135767388392
381462,0.044929285140618044
381463,0.22087747650799358
381464,0.10919771523258505
381465,0.00042884136037523097
381466,0.22805549365942163
381467,0.022930465480794884
381468,0.0009317215208926665
381469,0.0003970374408982824
381470,0.025197773571225515
381471,0.2952912396238209
381472,0.18970616761469183
381473,0.10533819707841831
381474,0.2451911730284953
381475,0.3067032336728189
381476,0.0382536836510907
381477,0.262423432012736
381478,0.007795842559600624
381479,0.17688888972968173
381480,0.05800981434446733
381481,0.2861487990874569
381482,0.0005070724020632118
381483,0.0005539343116312137
381484,0.11209459576559759
381485,0.3223754607775158
381486,0.10610686818398855
381487,0.0013795198891187411
381488,0.06226679973798449
381489,0.0005446012935401194
381490,0.00038834745229523847
381491,0.29256040279064494
381492,0.293795455541507
381493,0.283803157672506
381494,0.00048706597889788036
381495,0.3198229040393128
381496,0.0017714048471886173
381497,0.058750709316366105
381498,0.2060493379358716
381499,0.008969956363960795
381500,0.313912438494226
381501,0.0003571706884792497
381502,0.21523009613765193
381503,0.0004972000823125922
381504,0.0006345109333022064
381505,0.2610029851886347
381506,0.2897381152033123
381507,0.0023757880097925884
381508,0.0004122363421827942
381509,0.05825348650072144
381510,0.0020927114232476432
381511,0.000603645072463767
381512,0.0014678563783958223
381513,0.3019141388605761
381514,0.0006699344615611238
381515,0.2937453274602259
381516,0.18430062724670981
381517,0.06785861763531291
381518,0.030249883183919676
381519,0.06301011289002355
381520,0.0019984447678342778
381521,0.1255434142051433
381522,0.31674826879932233
381523,0.3067973837970352
381524,0.0014768043299080282
381525,0.05927170568424772
381526,0.272323829804935
381527,0.0022198958956081965
381528,0.03632623728597031
381529,0.0008367519013698236
381530,0.0023208744084035455
381531,0.19694343460397107
381532,0.09510570529495123
381533,0.00042573607716054165
381534,0.3174607244734133
381535,0.034173969999448606
381536,0.0005295323182387423
381537,0.18749600834716326
381538,0.28650421066639703
381539,0.23260370103388323
381540,0.0005227735374790058
381541,0.00047693455571674696
381542,0.04032591383957334
381543,0.05772912429696537
381544,0.019742343668433877
381545,0.18178754037807174
381546,0.1276241122571983
381547,0.3041635847259998
381548,0.002177471711295108
381549,0.03296954392173693
381550,0.2926683543814284
381551,0.23138885426656675
381552,0.0006693071988157494
381553,0.1744804802558843
381554,0.0009362944615677676
381555,0.10395733258586073
381556,0.18138728692673742
381557,0.28596687852104297
381558,0.00046111421108894384
381559,0.10475463348259295
381560,0.0007034707133544844
381561,0.3071536378824621
381562,0.21464832404196002
381563,0.36048812486552495
381564,0.02768788845710475
381565,0.0024497452612432533
381566,0.30731058533411204
381567,0.30449381213503945
381568,0.2957665552273609
381569,0.32240676088233344
381570,0.0009429815440264217
381571,0.0015653170957914907
381572,0.06258902552254005
381573,0.0010825587367862962
381574,0.0004901271280305741
381575,0.2754919135900098
381576,0.28678420702044605
381577,0.0026987013852904284
381578,0.2774538885151636
381579,0.0016721812241400093
381580,0.21144337015744913
381581,0.0005342377257881256
381582,0.0026535073267661266
381583,0.0004286780284621148
381584,0.3499994123674143
381585,0.00043746941745020446
381586,0.3332390093002031
381587,0.000599120611267839
381588,0.00039000073989842486
381589,0.0009007569355109598
381590,0.0016669743403253542
381591,0.00048162552933664836
381592,0.19317852288373374
381593,0.0013833112410736776
381594,0.30632319914969935
381595,0.30838766218694014
381596,0.06064380147354332
381597,0.0028252275460575425
381598,0.2955863764004238
381599,0.3071575876992195
381600,0.00043820184493189316
381601,0.0005295233719252271
381602,0.04256883641894056
381603,0.0005750156458607191
381604,0.30409764542739387
381605,0.0026798131315279414
381606,0.12390936939838358
381607,0.09504118812190526
381608,0.3091822216566429
381609,0.10632165081838475
381610,0.0013302307404524313
381611,0.00039623410731753466
381612,0.2969432188198194
381613,0.0005748799758892305
381614,0.00042708346706443414
381615,0.1983087275838955
381616,0.0005280535526763199
381617,0.3209831479872365
381618,0.0005002575848852607
381619,0.03533941251608989
381620,0.31764238390337163
381621,0.3565510695943293
381622,0.10628577221999846
381623,0.30266631538259714
381624,0.29301720660241215
381625,0.0013048717978148406
381626,0.17565185389624796
381627,0.0015217277887270655
381628,0.3099455554692715
381629,0.3022016256747673
381630,0.09774278099724064
381631,0.0004891762301773172
381632,0.0026038248164119006
381633,0.00117108977546239
381634,0.20704526606059728
381635,0.0004010719620017971
381636,0.31371100936820817
381637,0.0004494526357288441
381638,0.3564354201954421
381639,0.30589791693145224
381640,0.0005097170928991742
381641,0.0005178090826471004
381642,0.21240570123226613
381643,0.30836944332531346
381644,0.02337726743763768
381645,0.2813495037272745
381646,0.18640416339811058
381647,0.000351689823066512
381648,0.056236094280938745
381649,0.3140634298610971
381650,0.0026668789792136257
381651,0.001123012880287051
381652,0.35077105069850345
381653,0.0005490647654981185
381654,0.0020201620517502706
381655,0.0006208427753296353
381656,0.251036350874375
381657,0.002069184734463251
381658,0.0003482583469618589
381659,0.001455762077369534
381660,0.3121973866633361
381661,0.2861036215091109
381662,0.0012386511859942327
381663,0.18234602908867653
381664,0.10599220750935603
381665,0.0005003126169977809
381666,0.29599850054882815
381667,0.001897810291752084
381668,0.2737783667668993
381669,0.0016106289478586442
381670,0.0010390437457869941
381671,0.3063500678163099
381672,0.0004000850687231573
381673,0.0004714537524260316
381674,0.0018733544672157622
381675,0.001184842806757357
381676,0.000500829060718609
381677,0.2600073625578809
381678,0.23167771849368438
381679,0.2141986421847843
381680,0.05139018230452146
381681,0.0017101465118921778
381682,0.0004385273929139173
381683,0.0004388962441939087
381684,0.001266255916097964
381685,0.00045365664873826833
381686,0.208100707216854
381687,0.001145254767502447
381688,0.0020610373636324405
381689,0.20356679000745836
381690,0.29412080721922496
381691,0.04615718169686305
381692,0.001351635570639678
381693,0.290653912096215
381694,0.00039457989407324674
381695,0.0005433389258733701
381696,0.001324096553970976
381697,0.0005720121056234569
381698,0.0006632603029318229
381699,0.28901741461825675
381700,0.13485467408682836
381701,0.24299464745953264
381702,0.0006507360319732522
381703,0.0013598463615336776
381704,0.3011283717086561
381705,0.000615275514520416
381706,0.038303306372135436
381707,0.19448722642310087
381708,0.000519454345241381
381709,0.0023294401550010705
381710,0.04885615180221265
381711,0.033177569998501306
381712,0.032517441928369036
381713,0.2453366920962674
381714,0.000740483660394409
381715,0.28527981098122585
381716,0.0005312896075566845
381717,0.000710208030495361
381718,0.20062449673616603
381719,0.002195653712743085
381720,0.002180111951801155
381721,0.11216756781276044
381722,0.27197243870955334
381723,0.0004393989810544206
381724,0.04094638244548923
381725,0.3136815211833388
381726,0.28915395640844094
381727,0.0005261291894414236
381728,0.22379063850279085
381729,0.34291450943822416
381730,0.30394437904048066
381731,0.26152535527952386
381732,0.00038128960893918693
381733,0.0006696130962287759
381734,0.30958015201733846
381735,0.3064762316243182
381736,0.07164142396894727
381737,0.11194657328125814
381738,0.05607725623792431
381739,0.28219966637706984
381740,0.18680599132018816
381741,0.31076139132258984
381742,0.0005762377601657097
381743,0.0013556999859619253
381744,0.3118618358924583
381745,0.10637038140140102
381746,0.001535976452084552
381747,0.05004154160966857
381748,0.000596248898661683
381749,0.11281369388441717
381750,0.03143530416849167
381751,0.0009069496624358984
381752,0.1840806744803007
381753,0.0020987513731793796
381754,0.0004535756497013302
381755,0.23984947164819823
381756,0.055841522733005036
381757,0.2878081174506263
381758,0.03446976015860629
381759,0.0011116956773640216
381760,0.05168075688426081
381761,0.23491430471813848
381762,0.0005307882241908047
381763,0.0037939221397312256
381764,0.3524788771980814
381765,0.16137707463804912
381766,0.18291089461455162
381767,0.23232588331135504
381768,0.17996971300773482
381769,0.039069658800251046
381770,0.3079311753881224
381771,0.12098903030572696
381772,0.1966250993591679
381773,0.0004886978916755191
381774,0.1406313938000646
381775,0.06861742875432332
381776,0.18752147240880823
381777,0.2181755372375398
381778,0.2865373689040716
381779,0.000759461767369214
381780,0.0006110326979263561
381781,0.29344233274560744
381782,0.32514230401950495
381783,0.3064041847606052
381784,0.00038747831209798983
381785,0.10608807988321077
381786,0.049280561399842604
381787,0.3164505864002888
381788,0.12680097846156513
381789,0.0028033831588052047
381790,0.010426603770431475
381791,0.00040729166221659536
381792,0.0004551006748871939
381793,0.10683570054149419
381794,0.23082928586015153
381795,0.0020171813075177377
381796,0.0006989203173072259
381797,0.3173577479041712
381798,0.000462051130872992
381799,0.0005279827528306052
381800,0.043323898938312455
381801,0.35020347683914416
381802,0.07183042077006552
381803,0.0004768551411136994
381804,0.0004999270804764839
381805,0.0005139472062675773
381806,0.25499136716519716
381807,0.00036430511688851855
381808,0.2579097053332804
381809,0.2915309615260924
381810,0.0018192298693440344
381811,0.00046487948639844167
381812,0.3128679500131969
381813,0.0004977082113187106
381814,0.30628754661821656
381815,0.0022145323079964803
381816,0.0004216789176832295
381817,0.11192462507085288
381818,0.18145710692423814
381819,0.0010723616833005446
381820,0.31103507431273497
381821,0.3022255287783256
381822,0.13891945672368614
381823,0.18425509349377198
381824,0.04151020327227349
381825,0.3172455871987141
381826,0.00242856496385858
381827,0.005955020667830486
381828,0.3216242811611347
381829,0.10574016994236186
381830,0.0017035897064045112
381831,0.00035127881385494097
381832,0.07398735627816368
381833,0.0004711122750066108
381834,0.13541921428095402
381835,0.18085101912556156
381836,0.30570925865528703
381837,0.0004065071930301687
381838,0.2539861370714418
381839,0.01382876650172701
381840,0.3047297925548433
381841,0.0006832865024255202
381842,0.0006726644224115902
381843,0.00044368612982749917
381844,0.31324079548724226
381845,0.20705466698463687
381846,0.0003488720645985324
381847,0.0004069492270340939
381848,0.024944974400037026
381849,0.3193585301535167
381850,0.22806542215976405
381851,0.002377574332426761
381852,0.21165573018291525
381853,0.002187219370004338
381854,0.0017165503974527546
381855,0.21445516510419943
381856,0.0006804666329291685
381857,0.23118783949314378
381858,0.3540896544578964
381859,0.1949502235737368
381860,0.17469047802757753
381861,0.025780948710948697
381862,0.019442505300531293
381863,0.30842414790695327
381864,0.022749572273571238
381865,0.16955046969900986
381866,0.06953824681147593
381867,0.00046786765686383525
381868,0.0709348785212775
381869,0.3223754607775158
381870,0.0004781858675933854
381871,0.29162513877464036
381872,0.0005360238274744842
381873,0.22824372403929136
381874,0.30735981714268007
381875,0.0006097249520281144
381876,0.19670904163616132
381877,0.002172620333203332
381878,0.18916934614578984
381879,0.029603096812523235
381880,0.0004776546119404063
381881,0.3223754607775158
381882,0.30541234524578803
381883,0.0013656218953383781
381884,0.0005083514601804941
381885,0.0005794740494301232
381886,0.31002280040170044
381887,0.3063047234872295
381888,0.047207960880009316
381889,0.001415282642568575
381890,0.29335518851324166
381891,0.0003930815654579834
381892,0.00039709981951797533
381893,0.0004154168501908443
381894,0.030892493387316623
381895,0.0005613771217664643
381896,0.002810238568700251
381897,0.03691089469602533
381898,0.000435246174201373
381899,0.31480959422210847
381900,0.00046039570488843045
381901,0.3253972972044637
381902,0.24906707386498575
381903,0.2439384053093597
381904,0.2844414148459888
381905,0.0004906021884641074
381906,0.0006071762119684227
381907,0.0004845311917097767
381908,0.11244387518901199
381909,0.039340211783618434
381910,0.002527877854769436
381911,0.0005613771217664643
381912,0.32488213685908
381913,0.23262556003779533
381914,0.24526065456010365
381915,0.0004798532408977624
381916,0.0004622425582300652
381917,0.27806200660237074
381918,0.27584899580570693
381919,0.0015648095691127714
381920,0.0322976156937105
381921,0.2199400031064371
381922,0.0003646900836092737
381923,0.2865766493923443
381924,0.05947854780633897
381925,0.09065052989708802
381926,0.2903845887102296
381927,0.0005347799708372394
381928,0.00042817924682386966
381929,0.00040254358977676106
381930,0.0003945474230802466
381931,0.19205697698194737
381932,0.32016259335962727
381933,0.03072078050643442
381934,0.0008580448981445107
381935,0.21376433083271543
381936,0.3150751757712491
381937,0.26688620147009384
381938,0.06109296870018306
381939,0.0020649421318515607
381940,0.18316171801589717
381941,0.0017321201720451674
381942,0.047334606861433585
381943,0.3211930421812204
381944,0.000620122701026707
381945,0.10627189411072695
381946,0.2921734000878986
381947,0.3137886206852852
381948,0.04213941173650616
381949,0.10500874905179954
381950,0.25961598244172696
381951,0.00043472764200739125
381952,0.3240278325637163
381953,0.13532558771543826
381954,0.0003991281630108398
381955,0.313537304702101
381956,0.12215216491371424
381957,0.0004951252522627842
381958,0.35403944376853647
381959,0.060605707435565995
381960,0.3210097578578155
381961,0.32025556462548277
381962,0.0016696157548441038
381963,0.020964835515874795
381964,0.30858419320180824
381965,0.1404879699091387
381966,0.29348438761156465
381967,0.00043079867372695967
381968,0.24538940446686716
381969,0.0005196335327205238
381970,0.002506288460815265
381971,0.0003885283610921763
381972,0.3170248361627738
381973,0.10109371140786577
381974,0.2906842063817456
381975,0.0005290562744742172
381976,0.31021021455637987
381977,0.3280555282569353
381978,0.28579169480689504
381979,0.1857219101285553
381980,0.09668486234169621
381981,0.30559141796492817
381982,0.00039441514344743065
381983,0.058127643575022855
381984,0.0006954426783993569
381985,0.0003850904768599191
381986,0.023574967138877197
381987,0.0018249485661563762
381988,0.002222835440746122
381989,0.30630010869676405
381990,0.0030429973456210266
381991,0.0011430775734538007
381992,0.297238852898879
381993,0.0012023198423973412
381994,0.213434664487214
381995,0.0020120848270731326
381996,0.0006100487391117599
381997,0.20451826222397926
381998,0.1138048121178294
381999,0.0021370260871901303
382000,0.3159125995887243
382001,0.11312201952668141
382002,0.0005640962821875208
382003,0.3128454997347441
382004,0.30734352341115095
382005,0.000447917278910543
382006,0.3201631948734344
382007,0.2561097524381058
382008,0.0005605335962645266
382009,0.27381393140013677
382010,0.26760132498406997
382011,0.2850283442968434
382012,0.3114563115805308
382013,0.30783657616550897
382014,0.00043746941745020446
382015,0.32045758063008584
382016,0.001366627354433918
382017,0.0004753318843574161
382018,0.24410106358198516
382019,0.06412314389686438
382020,0.3197426890781729
382021,0.25912402746655977
382022,0.321581812727831
382023,0.02836984192139542
382024,0.00038670547329975734
382025,0.0005652790319383183
382026,0.2903357296582239
382027,0.28948781296211745
382028,0.31672593310260344
382029,0.1984868894964936
382030,0.0005010727755380673
382031,0.3223754607775158
382032,0.0007635655778061577
382033,0.20247677724696642
382034,0.12439065899073584
382035,0.277105196090696
382036,0.10585924132961914
382037,0.0008162907220668215
382038,0.00041166163159149293
382039,0.3223754607775158
382040,0.0004884446377581925
382041,0.0008416111319437603
382042,0.001052522761980908
382043,0.0009205248491040014
382044,0.06219169324138025
382045,0.0015276636107164456
382046,0.0003907229837788574
382047,0.09109812631490188
382048,0.28554703215250793
382049,0.3166609663136895
382050,0.247864598783696
382051,0.0006305895612283405
382052,0.00041028658935677014
382053,0.02358960021519815
382054,0.00043821744720050045
382055,0.30499539604474357
382056,0.0702147261092862
382057,0.0009224465186413685
382058,0.0007034530358921939
382059,0.0004655513074926852
382060,0.30757360011479096
382061,0.0004352091454761975
382062,0.12268040680995532
382063,0.07798237022521821
382064,0.047162551245619806
382065,0.001275669771053617
382066,0.2928551363951209
382067,0.29070072511045764
382068,0.10158655204153737
382069,0.0004715013020724257
382070,0.0016726182310539371
382071,0.04626406280781689
382072,0.0023437789285515737
382073,0.19896427669017075
382074,0.000767762525538252
382075,0.3130870531042891
382076,0.0006923996627171496
382077,0.0005248141131588517
382078,0.0016383040010567692
382079,0.0005029968748186636
382080,0.00045247099483352633
382081,0.06948605546656551
382082,0.3194506019906021
382083,0.3103113184066993
382084,0.0005522797665147892
382085,0.00045560218860145666
382086,0.26221264109073966
382087,0.0486924521698939
382088,0.001306858551594736
382089,0.0005463618886254538
382090,0.3065555691413932
382091,0.3211696950959659
382092,0.2891366487642646
382093,0.11407872081032416
382094,0.3158782871073554
382095,0.0007266952130264464
382096,0.0005569561284210228
382097,0.0023099615756532136
382098,0.0006470006404149443
382099,0.10708034470132065
382100,0.08982243421324837
382101,0.24851611509072924
382102,0.0004266583981902973
382103,0.029913526966079365
382104,0.1239389624604599
382105,0.0007017422258747466
382106,0.1370994975322667
382107,0.21390097411688155
382108,0.20044011277748613
382109,0.0005822857001513429
382110,0.21678662029112233
382111,0.0007068680717434519
382112,0.0026039262407662428
382113,0.0006133037909128029
382114,0.000694060667721872
382115,0.0005692318234157994
382116,0.2081551873185145
382117,0.0005524227831278512
382118,0.07443452875556236
382119,0.034204553511725695
382120,0.25307612024817383
382121,0.3070835216445032
382122,0.3161023207479462
382123,0.2534364962115168
382124,0.001311469239456583
382125,0.0009443094081326188
382126,0.20173547880003523
382127,0.0005129160309508194
382128,0.0013363419218921225
382129,0.0004077816220833718
382130,0.11453439863429317
382131,0.0023536361773481497
382132,0.3211562469745532
382133,0.29729625118988706
382134,0.2523502051064927
382135,0.06850449392443615
382136,0.2950025118884908
382137,0.3110252607612254
382138,0.32149696546444234
382139,0.0027347284506616864
382140,0.27733464485529674
382141,0.21882149347270088
382142,0.0029250717703495324
382143,0.0003498825333272091
382144,0.3137105134182594
382145,0.036284977536253316
382146,0.0007388835905453034
382147,0.029416738363083048
382148,0.053297168659840674
382149,0.0005478025101877895
382150,0.3129849620354341
382151,0.0014294674412210354
382152,0.305690596946461
382153,0.002304167759260497
382154,0.0003585917491197436
382155,0.0012220630311215105
382156,0.2675392154262347
382157,0.2322794311824832
382158,0.2987483310583135
382159,0.1725346148511318
382160,0.0005412363945842127
382161,0.0009649157784976101
382162,0.0006029803629971964
382163,0.36062771357054474
382164,0.2397093009286688
382165,0.31656990883335967
382166,0.2749472144947811
382167,0.0005000451800565389
382168,0.0007249440822583435
382169,0.0003597861399762258
382170,0.30659464129353436
382171,0.11157766770075385
382172,0.0013299764382166959
382173,0.3223754607775158
382174,0.22004506426260004
382175,0.0018917512162237716
382176,0.04622087109593553
382177,0.2541813596387872
382178,0.000437509316127414
382179,0.0006123611826691629
382180,0.0004910106658583514
382181,0.0336765391488823
382182,0.0013933896367876346
382183,0.0023964768677771945
382184,0.1048781864934161
382185,0.0013216679592029496
382186,0.29839595878538877
382187,0.10476555888374028
382188,0.04796839127158457
382189,0.13839729175645415
382190,0.0012277792603431468
382191,0.23474949371258644
382192,0.0003311684848042553
382193,0.0006990453755104563
382194,0.002335182807927858
382195,0.30622901358599053
382196,0.3018618714525682
382197,0.000862158174218816
382198,0.24264179916265916
382199,0.004706156855005445
382200,0.30627435987284896
382201,0.25477261191537826
382202,0.0014981115488716197
382203,0.309457214763012
382204,0.30268022047910303
382205,0.0004219571125033992
382206,0.3070835216445032
382207,0.0024396475903666497
382208,0.0006530978768929503
382209,0.2937768325633276
382210,0.0005601393008566866
382211,0.26661848269810967
382212,0.12546537721715093
382213,0.1329066052433291
382214,0.0028505046955870227
382215,0.000541968229660535
382216,0.19265416530543536
382217,0.29192119755941554
382218,0.27067459412269856
382219,0.03873465457656585
382220,0.000505757952499409
382221,0.0013472552092389444
382222,0.0005158267601064267
382223,0.2369552412637281
382224,0.17028354663148002
382225,0.11981351904273531
382226,0.11308670533723178
382227,0.0004020956536002008
382228,0.2260889433010818
382229,0.29091909199854465
382230,0.3048373581872937
382231,0.0016716566902075258
382232,0.32205194858884756
382233,0.3205837279439965
382234,0.0007211752148009494
382235,0.000540963604102212
382236,0.00047811585887772907
382237,0.002845969080559289
382238,0.002111924955796368
382239,0.29209898156350145
382240,0.0005072220838053626
382241,0.0013798213874096073
382242,0.03356181017614967
382243,0.24674656185486943
382244,0.023679817376485147
382245,0.2994737886361055
382246,0.09948633675025916
